caso id, Timestamp de inicio, Timestamp de finalizacion ,Actividad,Recurso,Rol
28,2011/01/05 09:00:00.000,2011/01/05 09:09:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Penn Osterwalder,Gerente Del Solicitante
28,2011/01/06 17:24:00.000,2011/01/06 17:46:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
28,2011/01/06 18:45:00.000,2011/01/06 18:56:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Anne Olwada,Gerente Del Solicitante
28,2011/01/06 22:16:00.000,2011/01/06 22:33:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
28,2011/01/07 05:01:00.000,2011/01/07 05:26:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Magdalena Predutta,Agente De Compras
28,2011/01/09 01:09:00.000,2011/01/09 02:03:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
28,2011/01/09 08:23:00.000,2011/01/09 08:41:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Alberto Duport,Solicitante
28,2011/01/09 08:41:00.000,2011/01/09 08:41:00.000,Elige La Mejor Opcion,Esmana Liubiata,Solicitante
28,2011/01/09 20:21:00.000,2011/01/10 04:02:00.000,Resolver Condiciones Con El Proveedor,Karel de Groot,Agente De Compras
28,2011/01/10 05:56:00.000,2011/01/10 06:02:00.000,Crear Orden De Compra,Magdalena Predutta,Agente De Compras
28,2011/01/11 00:12:00.000,2011/01/11 00:45:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
28,2011/01/11 06:15:00.000,2011/01/11 11:44:00.000,Entrega De Bienes O Servicios,Carmen Finacse,Proveedor
28,2011/01/11 19:07:00.000,2011/01/11 19:08:00.000,Liberar Orden De Compra,Alberto Duport,Solicitante
28,2011/01/12 02:11:00.000,2011/01/12 02:12:00.000,Approve Purchase Order for payment,Magdalena Predutta,Agente De Compras
28,2011/01/14 17:22:00.000,2011/01/14 17:22:00.000,Enviar La Factura,Carmen Finacse,Proveedor
28,2011/01/15 07:50:00.000,2011/01/15 07:56:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
28,2011/01/15 07:56:00.000,2011/01/15 07:56:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
28,2011/01/15 08:10:00.000,2011/01/15 08:18:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
1585,2011/08/17 00:35:00.000,2011/08/17 00:41:00.000,Crear solicitud de compra,Christian Francois,Solicitante
1585,2011/08/17 07:53:00.000,2011/08/17 08:06:00.000,Crear Solicitud De Cotizacion Del Solicitante,Clement Duchot,Solicitante
1585,2011/08/24 00:58:00.000,2011/08/24 01:25:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
1085,2011/06/06 21:24:00.000,2011/06/06 22:19:00.000,Crear solicitud de compra,Clement Duchot,Solicitante
1085,2011/06/07 03:06:00.000,2011/06/07 03:21:00.000,Crear Solicitud De Cotizacion Del Solicitante,Nico Ojenbeer,Solicitante
1085,2011/06/09 04:05:00.000,2011/06/09 04:22:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
29,2011/01/04 02:27:00.000,2011/01/04 02:46:00.000,Crear solicitud de compra,Penn Osterwalder,Solicitante
29,2011/01/04 17:25:00.000,2011/01/04 17:29:00.000,Analizar solicitud de compra,Francis Odell,Gerente Del Solicitante
29,2011/01/04 17:35:00.000,2011/01/04 17:37:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
29,2011/01/04 19:03:00.000,2011/01/04 19:42:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
29,2011/01/05 08:08:00.000,2011/01/05 08:44:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
29,2011/01/06 05:00:00.000,2011/01/06 10:43:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
29,2011/01/06 17:25:00.000,2011/01/06 17:33:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Alberto Duport,Solicitante
29,2011/01/06 17:33:00.000,2011/01/06 17:33:00.000,Elige La Mejor Opcion,Fjodor Kowalski,Solicitante
29,2011/01/06 20:57:00.000,2011/01/07 08:00:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
29,2011/01/07 20:17:00.000,2011/01/07 20:26:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
29,2011/01/08 13:28:00.000,2011/01/08 13:59:00.000,Confirmar Orden De Compra,Sean Manney,Proveedor
29,2011/01/09 06:02:00.000,2011/01/10 17:07:00.000,Entrega De Bienes O Servicios,Carmen Finacse,Proveedor
29,2011/01/11 00:42:00.000,2011/01/11 00:43:00.000,Liberar Orden De Compra,Alberto Duport,Solicitante
29,2011/01/11 23:40:00.000,2011/01/11 23:41:00.000,Approve Purchase Order for payment,Magdalena Predutta,Agente De Compras
29,2011/01/12 12:19:00.000,2011/01/12 12:19:00.000,Enviar La Factura,Kiu Kan,Proveedor
29,2011/01/13 02:41:00.000,2011/01/13 02:48:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
29,2011/01/13 03:18:00.000,2011/01/13 03:32:00.000,Resolver La Disputa Con El Gerente Financiero Del Proveedor,Karalda Nimwada,Gerente Financiero
29,2011/01/13 03:32:00.000,2011/01/13 03:32:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
29,2011/01/13 03:58:00.000,2011/01/13 04:08:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
1584,2011/08/16 23:28:00.000,2011/08/17 00:02:00.000,Crear solicitud de compra,Christian Francois,Solicitante
1584,2011/08/17 23:59:00.000,2011/08/18 00:04:00.000,Analizar solicitud de compra,Francis Odell,Gerente Del Solicitante
1584,2011/08/18 00:10:00.000,2011/08/18 00:12:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
1584,2011/08/24 01:42:00.000,2011/08/24 01:55:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
1584,2011/08/24 05:21:00.000,2011/08/24 05:46:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Francois de Perrier,Agente De Compras
1584,2011/08/24 06:21:00.000,2011/08/24 07:14:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
1584,2011/08/24 13:52:00.000,2011/08/24 14:15:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Alberto Duport,Solicitante
1584,2011/08/24 14:15:00.000,2011/08/24 14:15:00.000,Elige La Mejor Opcion,Esmana Liubiata,Solicitante
1584,2011/08/24 19:12:00.000,2011/08/25 07:36:00.000,Resolver Condiciones Con El Proveedor,Magdalena Predutta,Agente De Compras
1584,2011/08/25 17:14:00.000,2011/08/25 17:21:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
1584,2011/08/27 17:25:00.000,2011/08/27 17:33:00.000,Confirmar Orden De Compra,Esmeralda Clay,Proveedor
1584,2011/08/28 12:55:00.000,2011/08/29 10:14:00.000,Entrega De Bienes O Servicios,Carmen Finacse,Proveedor
1584,2011/08/29 17:53:00.000,2011/08/29 17:54:00.000,Liberar Orden De Compra,Nico Ojenbeer,Solicitante
1584,2011/08/29 23:58:00.000,2011/08/29 23:59:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
1584,2011/09/02 10:29:00.000,2011/09/02 10:29:00.000,Enviar La Factura,Esmeralda Clay,Proveedor
1584,2011/09/03 00:50:00.000,2011/09/03 00:55:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
1584,2011/09/03 00:55:00.000,2011/09/03 00:55:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
1584,2011/09/03 01:43:00.000,2011/09/03 01:54:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
1079,2011/06/05 22:41:00.000,2011/06/05 22:55:00.000,Crear solicitud de compra,Penn Osterwalder,Solicitante
1079,2011/06/06 19:37:00.000,2011/06/06 19:44:00.000,Analizar solicitud de compra,Maris Freeman,Gerente Del Solicitante
1079,2011/06/06 19:49:00.000,2011/06/06 19:52:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
1079,2011/06/09 22:15:00.000,2011/06/09 22:39:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
1592,2011/08/18 11:23:00.000,2011/08/18 12:06:00.000,Crear solicitud de compra,Christian Francois,Solicitante
1592,2011/08/19 03:29:00.000,2011/08/19 03:34:00.000,Analizar solicitud de compra,Heinz Gutschmidt,Gerente Del Solicitante
1592,2011/08/19 03:41:00.000,2011/08/19 03:42:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
1592,2011/08/20 08:21:00.000,2011/08/20 08:36:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
1592,2011/08/20 20:39:00.000,2011/08/20 20:59:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Francois de Perrier,Agente De Compras
1592,2011/08/21 16:55:00.000,2011/08/21 22:35:00.000,Crear El Mapa De Comparacion De Cotizaciones,Karel de Groot,Agente De Compras
1592,2011/08/22 05:06:00.000,2011/08/22 05:14:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Christian Francois,Solicitante
1592,2011/08/22 05:14:00.000,2011/08/22 05:14:00.000,Elige La Mejor Opcion,Fjodor Kowalski,Solicitante
1592,2011/08/22 21:15:00.000,2011/08/23 05:22:00.000,Resolver Condiciones Con El Proveedor,Magdalena Predutta,Agente De Compras
1592,2011/08/23 15:18:00.000,2011/08/23 15:26:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
1592,2011/08/24 00:41:00.000,2011/08/24 01:08:00.000,Confirmar Orden De Compra,Karen Clarens,Proveedor
1592,2011/08/25 11:51:00.000,2011/08/26 03:35:00.000,Entrega De Bienes O Servicios,Esmeralda Clay,Proveedor
1592,2011/08/26 11:07:00.000,2011/08/26 11:08:00.000,Liberar Orden De Compra,Fjodor Kowalski,Solicitante
1592,2011/08/26 20:21:00.000,2011/08/26 20:22:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
1592,2011/09/01 05:07:00.000,2011/09/01 05:07:00.000,Enviar La Factura,Kiu Kan,Proveedor
1592,2011/09/01 19:19:00.000,2011/09/01 19:23:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
1592,2011/09/01 19:23:00.000,2011/09/01 19:23:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
1592,2011/09/01 19:27:00.000,2011/09/01 19:40:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
30,2011/01/04 12:33:00.000,2011/01/04 13:17:00.000,Crear solicitud de compra,Alberto Duport,Solicitante
30,2011/01/05 13:03:00.000,2011/01/05 13:09:00.000,Analizar solicitud de compra,Francis Odell,Gerente Del Solicitante
30,2011/01/05 13:14:00.000,2011/01/05 13:15:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
30,2011/01/05 17:54:00.000,2011/01/05 18:24:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
30,2011/01/05 19:14:00.000,2011/01/05 19:28:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Alberto Duport,Gerente Del Solicitante
30,2011/01/06 21:11:00.000,2011/01/06 21:29:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
30,2011/01/06 22:11:00.000,2011/01/06 22:22:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Alberto Duport,Gerente Del Solicitante
30,2011/01/07 07:26:00.000,2011/01/07 07:53:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
30,2011/01/07 08:48:00.000,2011/01/07 09:02:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Fjodor Kowalski,Gerente Del Solicitante
30,2011/01/08 02:17:00.000,2011/01/08 02:36:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
30,2011/01/08 09:35:00.000,2011/01/08 09:51:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
30,2011/01/09 17:48:00.000,2011/01/09 21:14:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
30,2011/01/10 04:05:00.000,2011/01/10 04:12:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Christian Francois,Solicitante
30,2011/01/10 04:12:00.000,2011/01/10 04:12:00.000,Elige La Mejor Opcion,Christian Francois,Solicitante
30,2011/01/10 06:14:00.000,2011/01/10 19:36:00.000,Resolver Condiciones Con El Proveedor,Magdalena Predutta,Agente De Compras
30,2011/01/11 07:05:00.000,2011/01/11 07:14:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
30,2011/01/11 11:44:00.000,2011/01/11 12:04:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
30,2011/01/12 12:19:00.000,2011/01/14 02:49:00.000,Entrega De Bienes O Servicios,Kiu Kan,Proveedor
30,2011/01/14 10:34:00.000,2011/01/14 10:35:00.000,Liberar Orden De Compra,Esmana Liubiata,Solicitante
30,2011/01/15 18:04:00.000,2011/01/15 18:05:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
30,2011/01/17 05:35:00.000,2011/01/17 05:35:00.000,Enviar La Factura,Kiu Kan,Proveedor
30,2011/01/17 19:54:00.000,2011/01/17 19:58:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
30,2011/01/17 20:16:00.000,2011/01/17 20:41:00.000,Resolver La Disputa Con El Gerente Financiero Del Proveedor,Karalda Nimwada,Gerente Financiero
30,2011/01/17 20:41:00.000,2011/01/17 20:41:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
30,2011/01/17 21:04:00.000,2011/01/17 21:09:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
32,2011/01/04 12:42:00.000,2011/01/04 13:12:00.000,Crear solicitud de compra,Christian Francois,Solicitante
32,2011/01/05 11:12:00.000,2011/01/05 11:18:00.000,Analizar solicitud de compra,Maris Freeman,Gerente Del Solicitante
31,2011/01/04 12:38:00.000,2011/01/04 13:22:00.000,Crear solicitud de compra,Elvira Lores,Solicitante
31,2011/01/05 10:34:00.000,2011/01/05 10:41:00.000,Analizar solicitud de compra,Heinz Gutschmidt,Gerente Del Solicitante
31,2011/01/05 10:47:00.000,2011/01/05 10:49:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Francis Odell,Gerente Del Solicitante
31,2011/01/06 14:35:00.000,2011/01/06 15:13:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
31,2011/01/06 16:05:00.000,2011/01/06 16:12:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Anne Olwada,Gerente Del Solicitante
31,2011/01/06 22:33:00.000,2011/01/06 22:54:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
31,2011/01/07 04:17:00.000,2011/01/07 04:30:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Magdalena Predutta,Agente De Compras
31,2011/01/07 08:27:00.000,2011/01/07 13:28:00.000,Crear El Mapa De Comparacion De Cotizaciones,Karel de Groot,Agente De Compras
31,2011/01/07 20:02:00.000,2011/01/07 20:21:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Miu Hanwan,Solicitante
31,2011/01/07 20:21:00.000,2011/01/07 20:21:00.000,Elige La Mejor Opcion,Tesca Lobes,Solicitante
31,2011/01/08 05:11:00.000,2011/01/08 09:18:00.000,Resolver Condiciones Con El Proveedor,Karel de Groot,Agente De Compras
31,2011/01/08 09:51:00.000,2011/01/08 10:02:00.000,Crear Orden De Compra,Karel de Groot,Agente De Compras
31,2011/01/08 13:59:00.000,2011/01/08 14:14:00.000,Confirmar Orden De Compra,Sean Manney,Proveedor
31,2011/01/08 22:31:00.000,2011/01/09 22:52:00.000,Entrega De Bienes O Servicios,Karen Clarens,Proveedor
31,2011/01/10 06:06:00.000,2011/01/10 06:07:00.000,Liberar Orden De Compra,Christian Francois,Solicitante
31,2011/01/11 00:26:00.000,2011/01/11 00:27:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
31,2011/01/11 06:09:00.000,2011/01/11 06:09:00.000,Enviar La Factura,Carmen Finacse,Proveedor
31,2011/01/11 20:33:00.000,2011/01/11 20:35:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
31,2011/01/11 20:35:00.000,2011/01/11 20:35:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
31,2011/01/11 21:09:00.000,2011/01/11 21:16:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
1179,2011/06/20 07:39:00.000,2011/06/20 08:27:00.000,Crear solicitud de compra,Anna Kaufmann,Solicitante
1179,2011/06/21 04:29:00.000,2011/06/21 04:37:00.000,Analizar solicitud de compra,Maris Freeman,Gerente Del Solicitante
1179,2011/06/21 04:44:00.000,2011/06/21 04:47:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
1179,2011/06/27 16:19:00.000,2011/06/27 16:39:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
1179,2011/06/27 17:26:00.000,2011/06/27 17:39:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Kim Passa,Gerente Del Solicitante
1179,2011/08/24 03:41:00.000,2011/08/24 04:06:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
1179,2011/08/24 05:45:00.000,2011/08/24 06:21:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Magdalena Predutta,Agente De Compras
1179,2011/08/24 07:14:00.000,2011/08/24 12:33:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
1179,2011/08/24 19:22:00.000,2011/08/24 19:35:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Fjodor Kowalski,Solicitante
1179,2011/08/24 19:35:00.000,2011/08/24 19:35:00.000,Elige La Mejor Opcion,Nico Ojenbeer,Solicitante
1179,2011/08/24 23:08:00.000,2011/08/25 04:08:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
1179,2011/08/27 23:19:00.000,2011/08/27 23:30:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
1179,2011/08/30 13:50:00.000,2011/08/30 13:55:00.000,Confirmar Orden De Compra,Sean Manney,Proveedor
1179,2011/09/16 08:25:00.000,2011/09/17 22:56:00.000,Entrega De Bienes O Servicios,Esmeralda Clay,Proveedor
1179,2011/09/18 06:51:00.000,2011/09/18 06:52:00.000,Liberar Orden De Compra,Miu Hanwan,Solicitante
1179,2011/09/18 21:29:00.000,2011/09/18 21:30:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
1179,2011/09/28 17:42:00.000,2011/09/28 17:42:00.000,Enviar La Factura,Karen Clarens,Proveedor
1179,2011/09/29 08:06:00.000,2011/09/29 08:10:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
1179,2011/09/29 08:54:00.000,2011/09/29 09:10:00.000,Resolver La Disputa Con El Gerente Financiero Del Proveedor,Karalda Nimwada,Gerente Financiero
1179,2011/09/29 09:21:00.000,2011/09/29 09:21:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
1179,2011/09/29 10:20:00.000,2011/09/29 10:24:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
1177,2011/06/20 02:33:00.000,2011/06/20 03:29:00.000,Crear solicitud de compra,Kim Passa,Solicitante
1177,2011/06/20 06:16:00.000,2011/06/20 06:28:00.000,Crear Solicitud De Cotizacion Del Solicitante,Alberto Duport,Solicitante
1177,2011/06/24 16:11:00.000,2011/06/24 16:45:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
1177,2011/06/24 20:19:00.000,2011/06/24 20:37:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
1177,2011/06/24 22:29:00.000,2011/06/25 01:25:00.000,Crear El Mapa De Comparacion De Cotizaciones,Karel de Groot,Agente De Compras
1177,2011/06/25 08:12:00.000,2011/06/25 08:41:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Immanuel Karagianni,Solicitante
1177,2011/06/25 08:41:00.000,2011/06/25 08:41:00.000,Elige La Mejor Opcion,Clement Duchot,Solicitante
1177,2011/06/25 13:59:00.000,2011/06/25 22:52:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
1177,2011/06/26 05:12:00.000,2011/06/26 05:18:00.000,Crear Orden De Compra,Magdalena Predutta,Agente De Compras
1177,2011/06/27 22:40:00.000,2011/06/27 22:53:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
1177,2011/06/28 19:58:00.000,2011/06/29 10:38:00.000,Entrega De Bienes O Servicios,Karen Clarens,Proveedor
1177,2011/06/29 18:25:00.000,2011/06/29 18:26:00.000,Liberar Orden De Compra,Clement Duchot,Solicitante
1177,2011/06/30 05:16:00.000,2011/06/30 05:17:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
1177,2011/07/03 11:35:00.000,2011/07/03 11:35:00.000,Enviar La Factura,Carmen Finacse,Proveedor
1177,2011/07/04 01:53:00.000,2011/07/04 01:57:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
1177,2011/07/04 01:57:00.000,2011/07/04 01:57:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
1177,2011/07/04 02:14:00.000,2011/07/04 02:25:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
1178,2011/06/20 04:32:00.000,2011/06/20 05:22:00.000,Crear solicitud de compra,Fjodor Kowalski,Solicitante
1178,2011/06/21 02:15:00.000,2011/06/21 02:21:00.000,Analizar solicitud de compra,Heinz Gutschmidt,Gerente Del Solicitante
